"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2024","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","90","28.8","15.0","42.6","2,799","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","INCOME01","CAT6","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2024","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","160","45.7","33.0","58.5","2,803","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","INCOME02","CAT6","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2024","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","200","44.3","32.7","55.9","2,807","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","INCOME03","CAT6","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2024","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","271","43.6","33.8","53.4","2,811","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","INCOME04","CAT6","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2024","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000-$99,999","Household Income","579","34.7","29.0","40.3","2,815","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","INCOME05","CAT6","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2024","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$100,000-$199,999","Household Income","383","39.3","32.5","46.0","2,819","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","INCOME06","CAT6","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2024","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$200,000+","Household Income","108","38.9","28.1","49.6","2,823","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","INCOME07","CAT6","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2024","TX","Texas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","218","38.2","29.7","46.7","2,799","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","48","INCOME01","CAT6","_BMI5CAT","RESP039","    (31.827240407000488, -99.42677020599967)"
"2024","TX","Texas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","340","40.5","34.9","46.1","2,803","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","48","INCOME02","CAT6","_BMI5CAT","RESP039","    (31.827240407000488, -99.42677020599967)"
"2024","TX","Texas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","432","40.4","34.9","45.9","2,807","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","48","INCOME03","CAT6","_BMI5CAT","RESP039","    (31.827240407000488, -99.42677020599967)"
"2024","TX","Texas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","417","37.7","32.5","42.9","2,811","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","48","INCOME04","CAT6","_BMI5CAT","RESP039","    (31.827240407000488, -99.42677020599967)"
"2024","TX","Texas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000-$99,999","Household Income","937","37.1","33.7","40.5","2,815","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","48","INCOME05","CAT6","_BMI5CAT","RESP039","    (31.827240407000488, -99.42677020599967)"
"2024","TX","Texas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$100,000-$199,999","Household Income","804","36.1","32.7","39.5","2,819","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","48","INCOME06","CAT6","_BMI5CAT","RESP039","    (31.827240407000488, -99.42677020599967)"
"2024","TX","Texas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$200,000+","Household Income","218","24.5","18.9","30.0","2,823","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","48","INCOME07","CAT6","_BMI5CAT","RESP039","    (31.827240407000488, -99.42677020599967)"
"2024","UT","Utah","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","96","35.3","28.1","42.5","2,799","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","49","INCOME01","CAT6","_BMI5CAT","RESP039","    (39.360700171000474, -111.58713063499971)"
"2024","UT","Utah","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","149","26.5","21.8","31.3","2,803","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","49","INCOME02","CAT6","_BMI5CAT","RESP039","    (39.360700171000474, -111.58713063499971)"
"2024","UT","Utah","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","344","28.9","25.4","32.3","2,807","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","49","INCOME03","CAT6","_BMI5CAT","RESP039","    (39.360700171000474, -111.58713063499971)"
"2024","UT","Utah","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","396","38.1","34.0","42.1","2,811","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","49","INCOME04","CAT6","_BMI5CAT","RESP039","    (39.360700171000474, -111.58713063499971)"
"2024","UT","Utah","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000-$99,999","Household Income","1,038","34.1","31.9","36.2","2,815","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","49","INCOME05","CAT6","_BMI5CAT","RESP039","    (39.360700171000474, -111.58713063499971)"
"2024","UT","Utah","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$100,000-$199,999","Household Income","898","33.1","30.9","35.3","2,819","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","49","INCOME06","CAT6","_BMI5CAT","RESP039","    (39.360700171000474, -111.58713063499971)"
"2024","UT","Utah","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$200,000+","Household Income","181","21.0","17.7","24.3","2,823","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","49","INCOME07","CAT6","_BMI5CAT","RESP039","    (39.360700171000474, -111.58713063499971)"
"2024","VA","Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","104","36.8","28.6","45.0","2,799","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","51","INCOME01","CAT6","_BMI5CAT","RESP039","    (37.54268067400045, -78.45789046299967)"
"2024","VA","Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","154","36.2","29.4","43.1","2,803","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","51","INCOME02","CAT6","_BMI5CAT","RESP039","    (37.54268067400045, -78.45789046299967)"
"2024","VA","Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","219","35.0","29.5","40.5","2,807","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","51","INCOME03","CAT6","_BMI5CAT","RESP039","    (37.54268067400045, -78.45789046299967)"
"2024","VA","Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","251","34.2","29.0","39.4","2,811","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","51","INCOME04","CAT6","_BMI5CAT","RESP039","    (37.54268067400045, -78.45789046299967)"
"2024","VA","Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000-$99,999","Household Income","523","34.8","31.2","38.4","2,815","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","51","INCOME05","CAT6","_BMI5CAT","RESP039","    (37.54268067400045, -78.45789046299967)"
"2024","VA","Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$100,000-$199,999","Household Income","392","34.5","30.6","38.3","2,819","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","51","INCOME06","CAT6","_BMI5CAT","RESP039","    (37.54268067400045, -78.45789046299967)"
"2024","VA","Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$200,000+","Household Income","127","23.8","19.1","28.5","2,823","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","51","INCOME07","CAT6","_BMI5CAT","RESP039","    (37.54268067400045, -78.45789046299967)"
"2024","VI","Virgin Islands","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","30",,,,"2,799","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","78","INCOME01","CAT6","_BMI5CAT","RESP039","    (18.335765, -64.896335)"
"2024","VI","Virgin Islands","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","27","40.0","20.5","59.4","2,803","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","78","INCOME02","CAT6","_BMI5CAT","RESP039","    (18.335765, -64.896335)"
"2024","VI","Virgin Islands","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","51",,,,"2,807","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","78","INCOME03","CAT6","_BMI5CAT","RESP039","    (18.335765, -64.896335)"
"2024","VI","Virgin Islands","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","71","50.2","32.7","67.7","2,811","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","78","INCOME04","CAT6","_BMI5CAT","RESP039","    (18.335765, -64.896335)"
"2024","VI","Virgin Islands","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000-$99,999","Household Income","100","38.4","25.6","51.2","2,815","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","78","INCOME05","CAT6","_BMI5CAT","RESP039","    (18.335765, -64.896335)"
"2024","VI","Virgin Islands","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$100,000-$199,999","Household Income","46","44.6","26.4","62.8","2,819","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","78","INCOME06","CAT6","_BMI5CAT","RESP039","    (18.335765, -64.896335)"
"2024","VI","Virgin Islands","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$200,000+","Household Income","17",,,,"2,823","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","78","INCOME07","CAT6","_BMI5CAT","RESP039","    (18.335765, -64.896335)"
"2024","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","59","29.0","21.5","36.6","2,799","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","INCOME01","CAT6","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2024","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","131","40.0","32.9","47.1","2,803","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","INCOME02","CAT6","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2024","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","168","37.4","31.6","43.2","2,807","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","INCOME03","CAT6","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2024","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","167","31.0","25.9","36.1","2,811","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","INCOME04","CAT6","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2024","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000-$99,999","Household Income","508","30.9","28.2","33.7","2,815","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","INCOME05","CAT6","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2024","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$100,000-$199,999","Household Income","335","24.8","22.0","27.6","2,819","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","INCOME06","CAT6","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2024","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$200,000+","Household Income","76","18.9","14.2","23.5","2,823","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","INCOME07","CAT6","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2024","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","298","37.0","32.7","41.4","2,799","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","INCOME01","CAT6","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2024","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","456","36.8","33.3","40.3","2,803","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","INCOME02","CAT6","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2024","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","616","35.7","32.8","38.7","2,807","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","INCOME03","CAT6","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2024","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","768","33.6","31.0","36.1","2,811","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","INCOME04","CAT6","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2024","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000-$99,999","Household Income","2,054","34.4","32.8","35.9","2,815","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","INCOME05","CAT6","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2024","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$100,000-$199,999","Household Income","1,710","33.2","31.7","34.8","2,819","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","INCOME06","CAT6","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2024","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$200,000+","Household Income","541","21.1","19.2","22.9","2,823","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","INCOME07","CAT6","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2024","WI","Wisconsin","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","251","43.6","37.6","49.7","2,799","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","55","INCOME01","CAT6","_BMI5CAT","RESP039","    (44.39319117400049, -89.81637074199966)"
"2024","WI","Wisconsin","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","426","40.0","35.5","44.5","2,803","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","55","INCOME02","CAT6","_BMI5CAT","RESP039","    (44.39319117400049, -89.81637074199966)"
"2024","WI","Wisconsin","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","515","37.7","34.0","41.4","2,807","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","55","INCOME03","CAT6","_BMI5CAT","RESP039","    (44.39319117400049, -89.81637074199966)"
"2024","WI","Wisconsin","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","584","41.5","37.9","45.0","2,811","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","55","INCOME04","CAT6","_BMI5CAT","RESP039","    (44.39319117400049, -89.81637074199966)"
"2024","WI","Wisconsin","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000-$99,999","Household Income","1,204","38.8","36.3","41.2","2,815","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","55","INCOME05","CAT6","_BMI5CAT","RESP039","    (44.39319117400049, -89.81637074199966)"
"2024","WI","Wisconsin","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$100,000-$199,999","Household Income","683","37.3","34.2","40.5","2,819","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","55","INCOME06","CAT6","_BMI5CAT","RESP039","    (44.39319117400049, -89.81637074199966)"
"2024","WI","Wisconsin","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$200,000+","Household Income","153","29.7","24.4","34.9","2,823","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","55","INCOME07","CAT6","_BMI5CAT","RESP039","    (44.39319117400049, -89.81637074199966)"
"2024","WV","West Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","138","40.8","34.4","47.2","2,799","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","54","INCOME01","CAT6","_BMI5CAT","RESP039","    (38.66551020200046, -80.71264013499967)"
"2024","WV","West Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","198","41.7","36.3","47.1","2,803","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","54","INCOME02","CAT6","_BMI5CAT","RESP039","    (38.66551020200046, -80.71264013499967)"
"2024","WV","West Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","240","41.9","36.9","46.9","2,807","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","54","INCOME03","CAT6","_BMI5CAT","RESP039","    (38.66551020200046, -80.71264013499967)"
"2024","WV","West Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","344","45.4","41.2","49.6","2,811","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","54","INCOME04","CAT6","_BMI5CAT","RESP039","    (38.66551020200046, -80.71264013499967)"
"2024","WV","West Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000-$99,999","Household Income","648","42.5","39.5","45.5","2,815","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","54","INCOME05","CAT6","_BMI5CAT","RESP039","    (38.66551020200046, -80.71264013499967)"
"2024","WV","West Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$100,000-$199,999","Household Income","339","39.5","35.7","43.4","2,819","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","54","INCOME06","CAT6","_BMI5CAT","RESP039","    (38.66551020200046, -80.71264013499967)"
"2024","WV","West Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$200,000+","Household Income","68","32.8","25.3","40.3","2,823","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","54","INCOME07","CAT6","_BMI5CAT","RESP039","    (38.66551020200046, -80.71264013499967)"
"2024","WY","Wyoming","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","66","41.5","31.5","51.5","2,799","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","56","INCOME01","CAT6","_BMI5CAT","RESP039","    (43.23554134300048, -108.10983035299967)"
"2024","WY","Wyoming","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","118","41.8","34.6","49.0","2,803","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","56","INCOME02","CAT6","_BMI5CAT","RESP039","    (43.23554134300048, -108.10983035299967)"
"2024","WY","Wyoming","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","162","34.5","28.4","40.6","2,807","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","56","INCOME03","CAT6","_BMI5CAT","RESP039","    (43.23554134300048, -108.10983035299967)"
"2024","WY","Wyoming","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","168","34.2","28.8","39.5","2,811","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","56","INCOME04","CAT6","_BMI5CAT","RESP039","    (43.23554134300048, -108.10983035299967)"
