"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2024","ND","North Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","59","32.3","23.6","41.1","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","38","EDUCA1","CAT5","_BMI5CAT","RESP039","    (47.47531977900047, -100.11842104899966)"
"2024","ND","North Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","541","36.9","33.8","40.1","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","38","EDUCA2","CAT5","_BMI5CAT","RESP039","    (47.47531977900047, -100.11842104899966)"
"2024","ND","North Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","628","39.2","36.3","42.0","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","38","EDUCA3","CAT5","_BMI5CAT","RESP039","    (47.47531977900047, -100.11842104899966)"
"2024","ND","North Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","730","35.0","32.5","37.4","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","38","EDUCA4","CAT5","_BMI5CAT","RESP039","    (47.47531977900047, -100.11842104899966)"
"2024","NE","Nebraska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","313","43.3","38.4","48.2","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","31","EDUCA1","CAT5","_BMI5CAT","RESP039","    (41.6410409880005, -99.36572062299967)"
"2024","NE","Nebraska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","1,393","37.6","35.3","39.9","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","31","EDUCA2","CAT5","_BMI5CAT","RESP039","    (41.6410409880005, -99.36572062299967)"
"2024","NE","Nebraska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","1,423","39.6","37.4","41.9","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","31","EDUCA3","CAT5","_BMI5CAT","RESP039","    (41.6410409880005, -99.36572062299967)"
"2024","NE","Nebraska","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,416","34.2","32.2","36.2","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","31","EDUCA4","CAT5","_BMI5CAT","RESP039","    (41.6410409880005, -99.36572062299967)"
"2024","NH","New Hampshire","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","75","37.3","27.5","47.1","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","33","EDUCA1","CAT5","_BMI5CAT","RESP039","    (43.65595011300047, -71.50036091999965)"
"2024","NH","New Hampshire","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","472","34.1","30.4","37.7","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","33","EDUCA2","CAT5","_BMI5CAT","RESP039","    (43.65595011300047, -71.50036091999965)"
"2024","NH","New Hampshire","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","502","33.9","30.3","37.6","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","33","EDUCA3","CAT5","_BMI5CAT","RESP039","    (43.65595011300047, -71.50036091999965)"
"2024","NH","New Hampshire","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","729","25.5","23.3","27.7","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","33","EDUCA4","CAT5","_BMI5CAT","RESP039","    (43.65595011300047, -71.50036091999965)"
"2024","NJ","New Jersey","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","140","30.8","25.3","36.2","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","34","EDUCA1","CAT5","_BMI5CAT","RESP039","    (40.13057004800049, -74.27369128799967)"
"2024","NJ","New Jersey","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","592","30.7","27.7","33.7","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","34","EDUCA2","CAT5","_BMI5CAT","RESP039","    (40.13057004800049, -74.27369128799967)"
"2024","NJ","New Jersey","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","590","32.4","29.4","35.4","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","34","EDUCA3","CAT5","_BMI5CAT","RESP039","    (40.13057004800049, -74.27369128799967)"
"2024","NJ","New Jersey","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","920","22.0","20.2","23.7","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","34","EDUCA4","CAT5","_BMI5CAT","RESP039","    (40.13057004800049, -74.27369128799967)"
"2024","NM","New Mexico","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","93","41.1","32.3","49.9","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","35","EDUCA1","CAT5","_BMI5CAT","RESP039","    (34.52088095200048, -106.24058098499967)"
"2024","NM","New Mexico","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","290","36.1","31.4","40.9","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","35","EDUCA2","CAT5","_BMI5CAT","RESP039","    (34.52088095200048, -106.24058098499967)"
"2024","NM","New Mexico","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","319","38.5","33.7","43.3","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","35","EDUCA3","CAT5","_BMI5CAT","RESP039","    (34.52088095200048, -106.24058098499967)"
"2024","NM","New Mexico","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","301","25.4","21.8","29.0","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","35","EDUCA4","CAT5","_BMI5CAT","RESP039","    (34.52088095200048, -106.24058098499967)"
"2024","NV","Nevada","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","54","40.4","29.6","51.3","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","32","EDUCA1","CAT5","_BMI5CAT","RESP039","    (39.493240390000494, -117.07184056399967)"
"2024","NV","Nevada","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","184","35.9","30.0","41.9","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","32","EDUCA2","CAT5","_BMI5CAT","RESP039","    (39.493240390000494, -117.07184056399967)"
"2024","NV","Nevada","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","260","34.9","29.8","40.1","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","32","EDUCA3","CAT5","_BMI5CAT","RESP039","    (39.493240390000494, -117.07184056399967)"
"2024","NV","Nevada","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","282","28.6","23.9","33.3","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","32","EDUCA4","CAT5","_BMI5CAT","RESP039","    (39.493240390000494, -117.07184056399967)"
"2024","NY","New York","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","945","35.3","32.7","37.9","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","36","EDUCA1","CAT5","_BMI5CAT","RESP039","    (42.82700103200045, -75.54397042699964)"
"2024","NY","New York","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","3,729","31.9","30.4","33.3","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","36","EDUCA2","CAT5","_BMI5CAT","RESP039","    (42.82700103200045, -75.54397042699964)"
"2024","NY","New York","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","3,490","33.5","32.0","35.0","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","36","EDUCA3","CAT5","_BMI5CAT","RESP039","    (42.82700103200045, -75.54397042699964)"
"2024","NY","New York","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","4,704","23.5","22.6","24.5","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","36","EDUCA4","CAT5","_BMI5CAT","RESP039","    (42.82700103200045, -75.54397042699964)"
"2024","OH","Ohio","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","167","34.2","27.9","40.6","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","39","EDUCA1","CAT5","_BMI5CAT","RESP039","    (40.06021014100048, -82.40426005599966)"
"2024","OH","Ohio","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","1,191","39.3","36.8","41.9","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","39","EDUCA2","CAT5","_BMI5CAT","RESP039","    (40.06021014100048, -82.40426005599966)"
"2024","OH","Ohio","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","930","39.6","36.8","42.5","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","39","EDUCA3","CAT5","_BMI5CAT","RESP039","    (40.06021014100048, -82.40426005599966)"
"2024","OH","Ohio","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,172","32.2","30.1","34.3","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","39","EDUCA4","CAT5","_BMI5CAT","RESP039","    (40.06021014100048, -82.40426005599966)"
"2024","OK","Oklahoma","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","164","37.2","32.0","42.3","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","40","EDUCA1","CAT5","_BMI5CAT","RESP039","    (35.47203135600046, -97.52107021399968)"
"2024","OK","Oklahoma","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","636","35.6","33.0","38.2","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","40","EDUCA2","CAT5","_BMI5CAT","RESP039","    (35.47203135600046, -97.52107021399968)"
"2024","OK","Oklahoma","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","808","40.3","37.9","42.7","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","40","EDUCA3","CAT5","_BMI5CAT","RESP039","    (35.47203135600046, -97.52107021399968)"
"2024","OK","Oklahoma","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","811","33.7","31.6","35.8","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","40","EDUCA4","CAT5","_BMI5CAT","RESP039","    (35.47203135600046, -97.52107021399968)"
"2024","OR","Oregon","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","154","40.3","34.7","46.0","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","41","EDUCA1","CAT5","_BMI5CAT","RESP039","    (44.56744942400047, -120.15503132599969)"
"2024","OR","Oregon","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","434","35.5","32.3","38.7","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","41","EDUCA2","CAT5","_BMI5CAT","RESP039","    (44.56744942400047, -120.15503132599969)"
"2024","OR","Oregon","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","612","36.5","33.8","39.2","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","41","EDUCA3","CAT5","_BMI5CAT","RESP039","    (44.56744942400047, -120.15503132599969)"
"2024","OR","Oregon","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","666","27.7","25.6","29.7","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","41","EDUCA4","CAT5","_BMI5CAT","RESP039","    (44.56744942400047, -120.15503132599969)"
"2024","PA","Pennsylvania","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","79","35.8","27.4","44.2","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","42","EDUCA1","CAT5","_BMI5CAT","RESP039","    (40.79373015200048, -77.86070029399963)"
"2024","PA","Pennsylvania","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","333","36.2","32.1","40.4","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","42","EDUCA2","CAT5","_BMI5CAT","RESP039","    (40.79373015200048, -77.86070029399963)"
"2024","PA","Pennsylvania","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","315","38.1","33.5","42.7","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","42","EDUCA3","CAT5","_BMI5CAT","RESP039","    (40.79373015200048, -77.86070029399963)"
"2024","PA","Pennsylvania","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","377","28.3","25.0","31.6","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","42","EDUCA4","CAT5","_BMI5CAT","RESP039","    (40.79373015200048, -77.86070029399963)"
"2024","RI","Rhode Island","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","123","41.1","33.8","48.3","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","44","EDUCA1","CAT5","_BMI5CAT","RESP039","    (41.70828019300046, -71.52247031399963)"
"2024","RI","Rhode Island","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","353","32.9","29.1","36.7","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","44","EDUCA2","CAT5","_BMI5CAT","RESP039","    (41.70828019300046, -71.52247031399963)"
"2024","RI","Rhode Island","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","376","33.1","29.5","36.6","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","44","EDUCA3","CAT5","_BMI5CAT","RESP039","    (41.70828019300046, -71.52247031399963)"
"2024","RI","Rhode Island","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","615","25.3","23.1","27.5","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","44","EDUCA4","CAT5","_BMI5CAT","RESP039","    (41.70828019300046, -71.52247031399963)"
"2024","SC","South Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","199","36.2","29.1","43.3","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","45","EDUCA1","CAT5","_BMI5CAT","RESP039","    (33.998821303000454, -81.04537120699968)"
"2024","SC","South Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","849","37.2","33.7","40.6","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","45","EDUCA2","CAT5","_BMI5CAT","RESP039","    (33.998821303000454, -81.04537120699968)"
"2024","SC","South Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","866","34.7","31.5","37.9","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","45","EDUCA3","CAT5","_BMI5CAT","RESP039","    (33.998821303000454, -81.04537120699968)"
"2024","SC","South Carolina","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,138","31.4","28.9","33.9","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","45","EDUCA4","CAT5","_BMI5CAT","RESP039","    (33.998821303000454, -81.04537120699968)"
"2024","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","93","39.8","24.8","54.7","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","EDUCA1","CAT5","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2024","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","507","40.6","34.1","47.0","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","EDUCA2","CAT5","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2024","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","603","33.9","28.6","39.2","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","EDUCA3","CAT5","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2024","SD","South Dakota","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","803","36.1","31.3","40.9","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","46","EDUCA4","CAT5","_BMI5CAT","RESP039","    (44.353130053000484, -100.3735306369997)"
"2024","TX","Texas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","328","39.6","33.7","45.5","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","48","EDUCA1","CAT5","_BMI5CAT","RESP039","    (31.827240407000488, -99.42677020599967)"
"2024","TX","Texas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","987","37.1","33.9","40.4","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","48","EDUCA2","CAT5","_BMI5CAT","RESP039","    (31.827240407000488, -99.42677020599967)"
"2024","TX","Texas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","1,143","36.7","33.7","39.6","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","48","EDUCA3","CAT5","_BMI5CAT","RESP039","    (31.827240407000488, -99.42677020599967)"
"2024","TX","Texas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,400","31.7","29.3","34.1","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","48","EDUCA4","CAT5","_BMI5CAT","RESP039","    (31.827240407000488, -99.42677020599967)"
"2024","UT","Utah","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","165","34.8","29.3","40.3","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","49","EDUCA1","CAT5","_BMI5CAT","RESP039","    (39.360700171000474, -111.58713063499971)"
"2024","UT","Utah","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","899","30.6","28.5","32.7","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","49","EDUCA2","CAT5","_BMI5CAT","RESP039","    (39.360700171000474, -111.58713063499971)"
"2024","UT","Utah","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","1,101","32.7","30.7","34.7","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","49","EDUCA3","CAT5","_BMI5CAT","RESP039","    (39.360700171000474, -111.58713063499971)"
"2024","UT","Utah","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,429","28.8","27.2","30.3","2,795","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","49","EDUCA4","CAT5","_BMI5CAT","RESP039","    (39.360700171000474, -111.58713063499971)"
"2024","VA","Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","122","39.8","32.4","47.1","2,783","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","51","EDUCA1","CAT5","_BMI5CAT","RESP039","    (37.54268067400045, -78.45789046299967)"
"2024","VA","Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","499","33.5","30.0","37.0","2,787","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","51","EDUCA2","CAT5","_BMI5CAT","RESP039","    (37.54268067400045, -78.45789046299967)"
"2024","VA","Virginia","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","595","36.1","32.8","39.5","2,791","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","51","EDUCA3","CAT5","_BMI5CAT","RESP039","    (37.54268067400045, -78.45789046299967)"
